  -5.0000000000000000      -0.18500000000000000      -0.18000000000000002      -0.18500000000000000      -0.20000000000000001      -0.22500000000000001      -0.26000000000000001      -0.30500000000000005      -0.36000000000000010      -0.42500000000000004      -0.50000000000000000      -0.58500000000000008      -0.68000000000000016      -0.78500000000000014      -0.90000000000000013       -1.0249999999999999       -1.1600000000000001       -1.3050000000000002       -1.4600000000000002       -1.6250000000000002       -1.8000000000000000     
  -4.7959183673469390      -0.19265957446808510      -0.18680851063829787      -0.19095744680851062      -0.20510638297872341      -0.22925531914893615      -0.26340425531914896      -0.30755319148936178      -0.36170212765957455      -0.42585106382978727      -0.50000000000000000      -0.58414893617021280      -0.67829787234042571      -0.78244680851063841      -0.89659574468085124       -1.0207446808510638       -1.1548936170212769       -1.2990425531914895       -1.4531914893617022       -1.6173404255319150       -1.7914893617021277     
  -4.5918367346938780      -0.20099999999999998      -0.19422222222222221      -0.19744444444444442      -0.21066666666666667      -0.23388888888888887      -0.26711111111111113      -0.31033333333333335      -0.36355555555555563      -0.42677777777777781      -0.50000000000000000      -0.58322222222222231      -0.67644444444444463      -0.77966666666666673      -0.89288888888888907       -1.0161111111111112       -1.1493333333333335       -1.2925555555555559       -1.4457777777777781       -1.6090000000000002       -1.7822222222222224     
  -4.3877551020408161      -0.21011627906976746      -0.20232558139534884      -0.20453488372093026      -0.21674418604651163      -0.23895348837209301      -0.27116279069767446      -0.31337209302325586      -0.36558139534883727      -0.42779069767441863      -0.50000000000000000      -0.58220930232558143      -0.67441860465116299      -0.77662790697674422      -0.88883720930232568       -1.0110465116279070       -1.1432558139534887       -1.2854651162790700       -1.4376744186046513       -1.5998837209302328       -1.7720930232558141     
  -4.1836734693877551      -0.22012195121951220      -0.21121951219512194      -0.21231707317073170      -0.22341463414634147      -0.24451219512195121      -0.27560975609756100      -0.31670731707317079      -0.36780487804878054      -0.42890243902439029      -0.50000000000000000      -0.58109756097560983      -0.67219512195121967      -0.77329268292682940      -0.88439024390243914       -1.0054878048780487       -1.1365853658536587       -1.2776829268292687       -1.4287804878048782       -1.5898780487804880       -1.7609756097560976     
  -3.9795918367346941      -0.23115384615384615      -0.22102564102564104      -0.22089743589743588      -0.23076923076923078      -0.25064102564102564      -0.28051282051282056      -0.32038461538461543      -0.37025641025641032      -0.43012820512820515      -0.50000000000000000      -0.57987179487179497      -0.66974358974358994      -0.76961538461538470      -0.87948717948717969      -0.99935897435897436       -1.1292307692307695       -1.2691025641025644       -1.4189743589743591       -1.5788461538461540       -1.7487179487179487     
  -3.7755102040816326      -0.24337837837837839      -0.23189189189189191      -0.23040540540540544      -0.23891891891891895      -0.25743243243243241      -0.28594594594594602      -0.32445945945945953      -0.37297297297297305      -0.43148648648648652      -0.50000000000000000      -0.57851351351351354      -0.66702702702702721      -0.76554054054054066      -0.87405405405405423      -0.99256756756756759       -1.1210810810810814       -1.2595945945945948       -1.4081081081081082       -1.5666216216216218       -1.7351351351351352     
  -3.5714285714285712      -0.25700000000000001      -0.24400000000000002      -0.24100000000000002      -0.24800000000000003      -0.26500000000000001      -0.29200000000000004      -0.32900000000000007      -0.37600000000000006      -0.43300000000000005      -0.50000000000000000      -0.57700000000000007      -0.66400000000000015      -0.76100000000000012      -0.86800000000000010      -0.98499999999999999       -1.1120000000000001       -1.2490000000000001       -1.3960000000000001       -1.5530000000000002       -1.7200000000000000     
  -3.3673469387755102      -0.27227272727272728      -0.25757575757575762      -0.25287878787878793      -0.25818181818181823      -0.27348484848484850      -0.29878787878787882      -0.33409090909090911      -0.37939393939393951      -0.43469696969696975      -0.50000000000000000      -0.57530303030303043      -0.66060606060606075      -0.75590909090909097      -0.86121212121212143      -0.97651515151515156       -1.1018181818181820       -1.2371212121212123       -1.3824242424242423       -1.5377272727272726       -1.7030303030303031     
  -3.1632653061224492      -0.28951612903225804      -0.27290322580645160      -0.26629032258064511      -0.26967741935483869      -0.28306451612903227      -0.30645161290322581      -0.33983870967741936      -0.38322580645161292      -0.43661290322580648      -0.50000000000000000      -0.57338709677419364      -0.65677419354838729      -0.75016129032258072      -0.85354838709677439      -0.96693548387096784       -1.0903225806451615       -1.2237096774193550       -1.3670967741935487       -1.5204838709677422       -1.6838709677419355     
  -2.9591836734693877      -0.30913793103448278      -0.29034482758620689      -0.28155172413793106      -0.28275862068965518      -0.29396551724137931      -0.31517241379310346      -0.34637931034482761      -0.38758620689655177      -0.43879310344827588      -0.50000000000000000      -0.57120689655172419      -0.65241379310344838      -0.74362068965517247      -0.84482758620689669      -0.95603448275862069       -1.0772413793103450       -1.2084482758620692       -1.3496551724137933       -1.5008620689655174       -1.6620689655172414     
  -2.7551020408163263      -0.33166666666666667      -0.31037037037037041      -0.29907407407407410      -0.29777777777777781      -0.30648148148148147      -0.32518518518518524      -0.35388888888888892      -0.39259259259259266      -0.44129629629629630      -0.50000000000000000      -0.56870370370370371      -0.64740740740740754      -0.73611111111111116      -0.83481481481481490      -0.94351851851851842       -1.0622222222222224       -1.1909259259259262       -1.3296296296296297       -1.4783333333333333       -1.6370370370370371     
  -2.5510204081632653      -0.35780000000000001      -0.33360000000000001      -0.31940000000000002      -0.31520000000000004      -0.32100000000000001      -0.33679999999999999      -0.36260000000000003      -0.39840000000000003      -0.44420000000000004      -0.50000000000000000      -0.56580000000000008      -0.64160000000000017      -0.72740000000000005      -0.82320000000000015      -0.92900000000000005       -1.0448000000000002       -1.1706000000000003       -1.3064000000000000       -1.4521999999999999       -1.6080000000000001     
  -2.3469387755102042      -0.38847826086956522      -0.36086956521739127      -0.34326086956521740      -0.33565217391304347      -0.33804347826086956      -0.35043478260869565      -0.37282608695652175      -0.40521739130434786      -0.44760869565217393      -0.50000000000000000      -0.56239130434782614      -0.63478260869565228      -0.71717391304347833      -0.80956521739130449      -0.91195652173913044       -1.0243478260869567       -1.1467391304347827       -1.2791304347826089       -1.4215217391304349       -1.5739130434782609     
